Flightno,FlightDepcode,FlightArrcode,PlannedDeptime,PlannedArrtime,prob
FM9070,TSN,PVG,1498866000,1498873800,0.036576258185456755
FM9070,TSN,PVG,1498952400,1498960200,0.0213491678899161
FM9345,PVG,CGO,1499043000,1499050500,0.03979207057020374
FM9142,BPE,PVG,1499306100,1499313900,0.07074745754224003
FM9368,SHE,PVG,1499833200,1499841600,0.9054015480823526
FM9516,WNZ,SHA,1500278100,1500282000,0.03727696985615022
FM9516,WNZ,SHA,1500364500,1500368400,0.07628786107310681
FM9167,SHA,XMN,1500715200,1500721800,0.026514887560780357
FM9376,CGO,SHA,1500892200,1500898200,0.00728353370235214
CA1351,PEK,CAN,1498865700,1498877700,0.03480932173283474
CA1466,NNG,PEK,1500981300,1500993000,0.07629440390676515
CA1205,PEK,XIY,1501158000,1501165800,0.3581769637896471
CA1886,SHA,PEK,1501422900,1501431300,0.6085395069744247
JD5145,SYX,TNA,1498865400,1498879200,0.026124468335563405
JD5180,CSX,SYX,1499745900,1499754600,0.012837702576338355
JD5195,SYX,TSN,1500276600,1500290700,0.06560876369956656
JD5532,HRB,SJW,1500540300,1500548100,0.07246910284474245
JD5642,KHN,SYX,1500805200,1500813900,0.01668990271304566
JD5766,CGQ,CSX,1500893700,1500906000,0.040823686847259864
JD5162,CTU,CAN,1501158000,1501166700,0.00897062044883013
JD5162,CTU,CAN,1501244400,1501253100,0.01103169433590069
CA4105,CTU,PEK,1500451200,1500461100,0.022994280385345522
MU545,CGQ,PVG,1499571900,1499582400,0.0761518780237699
MU5351,PVG,SZX,1500628800,1500638400,0.07459870855053617
CZ3524,SHA,CAN,1499658600,1499667000,0.0428011228133864
CZ3538,SHA,CAN,1500187800,1500196200,0.036133381019130946
9C8933,HRB,HGH,1499218800,1499230800,0.03596140833953843
9C8621,YTY,ZUH,1499395200,1499403900,0.07329813718952802
9C8651,SJW,KHN,1499746800,1499754900,0.034142509176051536
9C8947,SHA,XIY,1499924700,1499934000,0.04362654697890064
9C8828,HJJ,SHA,1500186600,1500193800,0.03591540786941299
9C8622,YTY,HRB,1500630000,1500639600,0.008549384104280886
9C8805,PVG,KWL,1501243500,1501253100,0.042877303032798374
9C8616,NZH,PVG,1501334400,1501348200,0.8364795440092263
CA1383,PEK,SZX,1499480100,1499492700,0.07309408931395818
CA1652,SHE,PEK,1499656200,1499662200,0.0066941057000367956
CA1716,PEK,HGH,1500100500,1500108600,0.11256239537563947
CA1265,PEK,XNN,1500363900,1500373800,0.04834398320346249
CA1266,XNN,PEK,1501156800,1501165500,0.09976962647664848
CA985,CKG,PEK,1499655600,1499665200,0.02448516768589306
MU5186,PVG,PEK,1501420500,1501429200,0.27215911523242553
CZ6941,URC,CTU,1499040900,1499052600,0.016731636817637993
CZ6904,PEK,URC,1499303400,1499318400,0.03196037369609767
CZ6942,CTU,URC,1499748600,1499762100,0.021724371787725228
CZ6903,URC,PEK,1500101100,1500114000,0.06080888694121187
CZ3100,PEK,CAN,1500892200,1500904800,0.24216907438981494
CZ6909,URC,PEK,1501243800,1501256700,0.04451465012237058
CA1415,PEK,CTU,1499219400,1499230800,0.07888919075043854
CA1291,PEK,URC,1500364200,1500379200,0.45611262665234303
CA1254,URC,PEK,1500540300,1500553500,0.10253555088656352
CA1589,PEK,SHA,1501158600,1501166400,0.1334304498499843
CA132R,CAN,PEK,1499041800,1499050800,0.03319633413629278
CA1518,SHA,PEK,1500540900,1500549000,0.1107266311541296
MU712,HGH,PEK,1501421400,1501429800,0.0787852531418127
CZ3537,CAN,SHA,1499569200,1499577900,0.08279960906881996
CZ3235,CAN,SHA,1499745600,1499754300,0.10737676246640329
JR1517,INC,AXF,1499040000,1499042400,0.0688307207352159
JR1517,INC,AXF,1499126400,1499128800,0.07067751617216673
JR1513,AXF,EJN,1499218200,1499225100,0.09020955756953859
JR1527,XFN,WUH,1499395500,1499399100,0.04609026145998598
JR1514,EJN,AXF,1499746200,1499751900,0.9769525522468085
JR1514,EJN,AXF,1499832600,1499838300,0.019507739513194775
JR1569,AXF,DSN,1499833800,1499840100,0.0890963566987816
JR1521,UYN,INC,1499922600,1499925900,0.042638461928865605
JR1524,ZHY,INC,1500277800,1500280200,0.07210426413147183
JR1531,INC,WUA,1500362100,1500365700,0.025861737545989447
JR1524,ZHY,INC,1500364200,1500366600,0.07249832326478442
JR1531,WUA,BAV,1500453900,1500458400,0.040190980549213925
3U8569,CTU,LHW,1498950600,1498955700,0.014649111419100478
3U8639,KWE,JJN,1499304000,1499311500,0.023361215775106924
3U8570,LHW,CTU,1500184800,1500190500,0.010274468957032521
3U8334,DLC,XUZ,1500278100,1500283200,0.05598614168430442
3U8985,WUH,NTG,1500714300,1500718500,0.06331028803423962
3U8970,SHE,DSN,1500805800,1500813600,0.01166700222876814
3U8334,XUZ,CTU,1501067400,1501076100,0.01496531448572399
3U8906,YTY,CTU,1501157700,1501167300,0.00925088835982297
3U8986,WUH,CTU,1501334700,1501342200,0.04169814800347393
3U8842,URC,CTU,1501512000,1501523400,0.01706951494016416
CA1313,PEK,SZX,1499656800,1499669100,0.051127871983789326
CA1439,PEK,CKG,1500098400,1500108900,0.4192909377458939
CA1558,SHA,PEK,1500101700,1500109800,0.0833768015551785
CA1624,HRB,PEK,1500364200,1500371700,0.0921499325976473
CA171U,HGH,PEK,1499304600,1499311800,0.044257604956664115
CA1522,SHA,PEK,1500717300,1500725400,0.14151985743172096
CZ3582,SHA,CAN,1501246200,1501254600,0.027290134602614747
CA1644,HRB,PEK,1499571600,1499579700,0.024905768095273693
CZ6981,URC,SHA,1499304300,1499321100,0.06114485114232566
CZ6901,URC,PEK,1499479200,1499491500,0.0338628801904341
CZ6902,PEK,URC,1500100800,1500115500,0.6531548131311727
CZ6982,SHA,URC,1500362400,1500382800,0.027934909904267672
CZ6910,PEK,URC,1500982500,1500997500,0.02716436440690458
CA1431,PEK,CKG,1499126400,1499137200,0.035519593462614185
CA1623,PEK,HRB,1499748000,1499755500,0.042866987510914216
CA1716,PEK,HGH,1500186900,1500195000,0.041414151389393694
CA1715,HGH,PEK,1500891000,1500899100,0.038109371631826136
CZ3405,CAN,CKG,1499393100,1499400600,0.051035128414350754
FM9245,SHA,KHN,1498952700,1498958700,0.016596621452669925
FM9108,PEK,SHA,1499041800,1499050500,0.04632236326433993
FM9108,PEK,SHA,1499128200,1499136900,0.05497332520873062
FM9267,SHA,TXN,1499748000,1499752500,0.02375227490923427
FM9103,SHA,PEK,1499923800,1499932500,0.03217934889162858
FM9333,SHA,SZX,1500008400,1500017400,0.05236279254073568
FM9180,CGQ,PVG,1500982800,1500993000,0.9798782433635324
FM9532,HAK,PVG,1501159800,1501170000,0.027710965951177273
FM9311,PVG,KWL,1501334100,1501343700,0.04505313455674035
CA155R,SHA,PEK,1499304600,1499311800,0.029595076554156278
CA1884,PVG,PEK,1500453600,1500462300,0.05746827512735949
CA1328,CAN,PEK,1500892200,1500903600,0.1475927718780238
CA1321,PEK,CAN,1499302800,1499314500,0.040989704922868846
CA1623,PEK,HRB,1499834400,1499841900,0.031804997432287076
JD5647,KWL,HFE,1499395500,1499402100,0.007983099182001725
JD5303,SJW,CGQ,1499479200,1499486700,0.008914358427669942
JD5707,XIY,KWE,1499748600,1499755500,0.04620683956671194
JD5707,KWE,SYX,1500364500,1500372000,0.010252934429033253
JD5532,SJW,SYX,1501243800,1501257000,0.038989800828782666
JD5708,KWE,XIY,1501335600,1501341900,0.007986228739953779
JD5640,KWE,XIY,1501510200,1501516500,0.007726258241273405
GS6661,HET,AXF,1499126400,1499132700,0.04607214129118014
GS7912,CIF,TSN,1499394300,1499398800,0.03988479750972058
GS7923,TSN,YNT,1499835000,1499839200,0.0317565599549196
GS7836,HLH,TGO,1500009900,1500012900,0.027324746825109058
GS7829,TSN,HET,1500101700,1500107100,0.11591599648890157
GS7849,TSN,CHG,1500453600,1500457200,0.057879939413235264
CZ3418,CTU,CAN,1501069500,1501077900,0.01802302875237987
CA1405,PEK,CTU,1498866000,1498877100,0.022680371413748693
CA1518,SHA,PEK,1500454500,1500462600,0.08974014206559601
MU215,KMG,NKG,1499303400,1499313300,0.025761033495885287
MU564,PVG,PEK,1499922600,1499931300,0.10421366331754217
MU293,CTU,PVG,1500010800,1500021300,0.011364132786824159
MU5101,SHA,PEK,1499040000,1499048100,0.037190721138445015
MU5103,SHA,PEK,1499216400,1499224800,0.038287491772003406
MU5103,SHA,PEK,1499302800,1499311200,0.038751482776883055
MU5112,PEK,SHA,1499922000,1499930100,0.09157546907404703
MU5112,PEK,SHA,1500008400,1500016500,0.0604814325649455
MU5119,SHA,PEK,1500627600,1500636000,0.4939568762517818
MU5119,SHA,PEK,1500714000,1500722400,0.20314343503055335
MU5128,PEK,SHA,1501333500,1501341600,0.5721836690195186
MU5128,PEK,SHA,1501419900,1501428000,0.5172493531432848
CA1540,WNZ,PEK,1499043000,1499052600,0.03855097536702492
CA1540,WNZ,PEK,1499129400,1499139000,0.025979815540304964
CA1304,SZX,PEK,1500890400,1500901800,0.2798955555875065
CA1407,PEK,CTU,1500451200,1500462600,0.01607979086162822
CA1328,CAN,PEK,1500805800,1500817200,0.3726201437578219
CA1329,PEK,CAN,1501333200,1501345200,0.03970941845467863
JR1621,CSX,DYG,1499041200,1499045400,0.028562816633575877
JR1631,CSX,TEN,1499126400,1499131800,0.01843968556218135
JR1622,DYG,CSX,1499393100,1499397300,0.022687174183594155
JR1632,TEN,CSX,1499479200,1499484600,0.0329356919296122
JR1623,CSX,DYG,1499572200,1499576100,0.04417649568555719
JR1623,CSX,DYG,1499658600,1499662500,0.05289923996719265
MU5403,PVG,CTU,1499216700,1499228700,0.07450794907338347
CZ3104,PEK,CAN,1500276600,1500289200,0.08186354716052018
CA984,PEK,SZX,1498953300,1498965900,0.041076995611052096
CA1408,CTU,PEK,1501244700,1501254900,0.08759154864036604
A67117,KHN,LHW,1499126400,1499135400,0.009084990618531134
A67105,KMG,KHN,1499218800,1499227500,0.01578698134022441
A67118,LHW,KHN,1499657100,1499666100,0.006269822537449369
A67106,KHN,KMG,1500101100,1500109800,0.05258033952102622
A67106,KHN,KMG,1500187500,1500196200,0.03358015956674201
A67105,KMG,KHN,1500805500,1500814800,0.021794877934041165
A67120,NKG,KMG,1501509600,1501520400,0.020295061598155938
EU6667,CSX,SHA,1499305800,1499313000,0.02423293677701733
EU6668,SHA,CSX,1499922600,1499929800,0.04558479712764324
MU293,CTU,PVG,1499924400,1499934900,0.02982401003342721
CA1310,CAN,PEK,1499126700,1499137800,0.04263961135692107
CA1515,PEK,SHA,1500276600,1500284400,0.08770529342540666
CA1407,PEK,CTU,1500537600,1500549000,0.2261707861316803
CA1425,PEK,CTU,1500714000,1500724800,0.10731223082206345
CA1532,SHA,PEK,1499925300,1499933400,0.9904774527834279
CA1327,PEK,CAN,1500098400,1500110100,0.23318676217253245
CZ3417,CAN,CTU,1500277800,1500286800,0.03804384933964742
CZ3503,CAN,SHA,1500537600,1500546300,0.18337900629778014
MU5183,PEK,PVG,1498952400,1498960200,0.025931975402737274
MU711,PEK,HGH,1500101400,1500110100,0.5153968219874647
3U8884,PEK,CTU,1499923800,1499935200,0.2354712983619
3U8889,CTU,PEK,1500453000,1500462600,0.16442823781323124
CZ3000,PEK,CAN,1499218200,1499230500,0.05051775682072089
CZ3000,PEK,CAN,1499304600,1499316900,0.041058702299368845
GJ8811,HGH,ZYI,1499129400,1499138400,0.031360983582025416
GJ8901,HDG,HET,1499304300,1499309100,0.03799044642658257
GJ8868,SHE,WEH,1499482500,1499487000,0.0060898987434133715
GJ8699,HGH,CAN,1499571300,1499578800,0.11125595510371399
GJ8766,DLC,HGH,1499658300,1499666100,0.036872951069196115
GJ8840,LJG,BFJ,1500186600,1500191100,0.04919160826825815
GJ8818,WUH,HGH,1500363300,1500368400,0.007731138469425587
GJ8904,HET,HLD,1501068900,1501076400,0.05326028286028578
GJ8865,HGH,SHE,1498864200,1498873800,0.02192903811684531
GJ8869,HGH,AVA,1499043000,1499052300,0.05021991195426558
GJ8903,HLD,HET,1499656200,1499664300,0.033076796665669456
GJ8818,ACX,WUH,1499748000,1499754900,0.007117626389624486
GJ8839,BFJ,LJG,1500099600,1500103800,0.007719917004526604
GJ8700,CAN,HGH,1500187500,1500195900,0.03347510547666443
GJ8866,SHE,HGH,1501160100,1501170000,0.04339292451584307
GJ8866,SHE,HGH,1501246500,1501256400,0.03786744601161912
GJ8882,KMG,HGH,1501334700,1501345500,0.026791977055077805
GJ8680,KJH,HGH,1501512000,1501519800,0.046258826491535156
PN6219,WUH,FOC,1499217900,1499223000,0.026720396276010694
PN6440,HET,CGO,1499304000,1499309700,0.03601579612938592
PN6220,FOC,WUH,1499571300,1499577300,0.04198224602644505
PN6340,CSX,CKG,1500186000,1500191400,0.003963844742625967
PN6366,WNZ,CGO,1500276000,1500283800,0.023776462883301094
PN6336,TNA,KWE,1500453600,1500463200,0.013443630581704582
PN6282,JJN,CGO,1500539100,1500546600,0.0072415940320449245
PN6262,TAO,CGO,1500715500,1500721500,0.008003089368639674
PN6315,CGO,HAK,1500807300,1500817800,0.030584011184028082
HU7761,CAN,HGH,1498950600,1498958400,0.029117033729473597
HU7761,CAN,JNZ,1498950600,1498970400,0.12248309291744358
HU7130,HRB,PEK,1499480700,1499487600,0.05050207888963924
HU7591,XNN,XIY,1499571000,1499575800,0.03483360565688969
HU7187,WUH,SQJ,1499658900,1499663700,0.027255801913747595
HU7123,SJW,ZQZ,1499832900,1499836500,0.3198413771778066
HU7118,LHW,KWE,1500806700,1500813600,0.004593490128754101
HU7774,KHN,SYX,1500892500,1500901500,0.9804991738231918
HU7774,KHN,SYX,1500981300,1500990300,0.09267380785598563
HU7774,KHN,SYX,1501156800,1501165800,0.9402941152975685
HU7294,WUH,SYX,1501510500,1501519200,0.039750085387176316
MF8407,HGH,CKG,1499041500,1499050200,0.024957022171696715
MF8029,TAO,SHE,1499569200,1499574600,0.006602874668095796
MF8026,SHE,HGH,1499924100,1499933700,0.03484976420175607
MF8049,TAO,CGQ,1500276300,1500283200,0.01496764242725449
MF8230,URC,TSN,1500451500,1500464700,0.00842415111726144
MF8453,CSX,CTU,1500540600,1500547200,0.030519227721958416
MF8369,HGH,ZUH,1500714000,1500721800,0.012222904768743215
MF8179,HET,HLD,1500807000,1500814800,0.9684454389217371
MF8220,INC,HGH,1501245900,1501255200,0.033625571371212234
3U8816,CGQ,TSN,1499834700,1499841000,0.031458177715479915
3U8526,URC,CTU,1500804600,1500816000,0.010832803329803851
HU7348,CTU,PEK,1499126400,1499136000,0.03210598942538094
HU7636,CSX,PEK,1499657400,1499665500,0.012954079677020792
HU7182,PEK,HAK,1499748300,1499762400,0.0509249750631909
HU7178,HGH,PEK,1501335000,1501343400,0.07869124059666323
HU7178,HGH,PEK,1501419900,1501428000,0.06425892419691454
G52719,HET,XIL,1498865100,1498869000,0.01290662698214851
G52717,HET,YIE,1498952100,1498959000,0.01865672218226352
G52885,HET,TGO,1499126400,1499132400,0.015264038078713196
G52885,HET,HUO,1499126400,1499137800,0.032207506526956746
G52717,YIE,HRB,1499393400,1499397900,0.027000637205323245
G52647,HET,XNN,1499481000,1499487900,0.02346306698602926
G52782,XIY,THQ,1499570700,1499574900,0.021379394954390264
G52786,TSN,WUT,1499832600,1499835600,0.03501515509340931
G52902,UCB,XIY,1499924100,1499930400,0.08835822631583061
G52646,FOC,HZH,1500098400,1500107100,0.03495489010472126
G52613,KWE,ACX,1500277800,1500280500,0.03671648206693362
G52883,HUO,SHE,1500716400,1500722400,0.06517137120673377
G52773,HET,TGO,1500804300,1500810300,0.34055926798581243
G52794,HLH,HET,1501334400,1501341300,0.04258451729228656
JD5178,CTU,SYX,1499480700,1499490000,0.03231473106509972
JD5126,NKG,SYX,1499569500,1499580600,0.08737272624339974
JD5126,NKG,SYX,1499655900,1499667000,0.04264843510140656
JD5147,SYX,WUH,1500276300,1500285300,0.026409842121672782
JD5195,SYX,TSN,1500363000,1500377400,0.04136906830460907
JD5326,HFE,XIY,1501420800,1501427400,0.6766624713800738
HU7751,SZX,CTU,1499924400,1499934000,0.06587683315130667
CA1680,CKG,TSN,1499571600,1499581200,0.010031384285214566
CA1246,LHW,TSN,1499658600,1499667000,0.005064406329291524
CA8293,TLQ,YIN,1500185400,1500190200,0.008553618521457708
CA1241,TSN,XNN,1500276300,1500285300,0.009192640932927803
CA8282,YIN,URC,1500453600,1500457800,0.028276711925226596
CA8294,YIN,TLQ,1500539700,1500544800,0.03550415570606841
CA8294,TLQ,TSN,1500807000,1500819600,0.1603235793348023
CA1242,XNN,TSN,1501067100,1501075800,0.4911757485221841
CA1402,KMG,TSN,1501244400,1501256100,0.032915673822509414
GS6611,HET,XIL,1499128200,1499132100,0.02073785210885619
GS6612,XIL,HET,1499394000,1499398200,0.027717161447492835
GS6612,XIL,HET,1499480400,1499484600,0.027717161447492835
GS6607,HET,TAO,1499746200,1499752800,0.030440644946412396
GS6607,HET,TAO,1499832600,1499839200,0.02448050050701573
GS6607,HET,HGH,1499832600,1499849400,0.0725024337099613
GS6607,TAO,HGH,1500101700,1500108600,0.05455167714191505
GS6607,TAO,HGH,1500361500,1500367800,0.03746726304537893
GS6608,TAO,HET,1501159800,1501167000,0.1330092331633584
GS6608,TAO,HET,1501246200,1501253400,0.06307896782669305
GS6625,HET,XIL,1501333200,1501337100,0.030006021813476932
HU7817,YIH,SJW,1499218800,1499225100,0.02979645454533208
HU7817,YIH,SJW,1499305200,1499311500,0.03730908922720158
HU709R,WEF,HGH,1499394900,1499399700,0.026479112175132696
HU7818,SJW,YIH,1499746800,1499753100,0.009744998839186635
HU7644,XIY,LHW,1500277500,1500282000,0.008811572528483207
HU7469,LHW,WUH,1500630600,1500638700,0.02691060421127011
HU7469,LHW,WUH,1500717000,1500725100,0.026720633644458258
HU7896,XIY,LHW,1501159800,1501164300,0.6025778506772391
HU7349,DLC,TAO,1501243200,1501246800,0.3563094886857327
MU2507,WUH,SHA,1499747700,1499753400,0.009191635224481692
MU2507,WUH,SHA,1499834100,1499839800,0.010232553135537975
MU2692,PVG,WUH,1500098400,1500106200,0.05010187109235227
MU5429,SHA,CKG,1500275700,1500286200,0.00918344661562663
MU5429,SHA,CKG,1500362100,1500372600,0.008835432766426213
MU2469,WUH,ENH,1500452100,1500456300,0.411165432998487
MU2469,WUH,ENH,1500538500,1500542700,0.02834459864232401
MU2675,YIH,PVG,1501068300,1501075200,0.020800660367528805
MU2470,WUH,SHA,1501159200,1501164600,0.03194359718544911
MU2614,URC,INC,1501243800,1501254300,0.03730386984487488
MU5269,PVG,WUH,1498950900,1498958700,0.02008253638289393
MU5371,PVG,WUH,1498950900,1498958700,0.02008253638289393
MU5248,DAT,PVG,1499658900,1499668500,0.02509274649185785
MU5683,HZH,KMG,1499832600,1499836500,0.008725366416978724
MU5684,KMG,HZH,1500186600,1500190800,0.05160626405095098
MU5642,CHG,DLC,1500278100,1500280800,0.03150030669672543
MU5438,KMG,NAO,1500363600,1500368400,0.018753751046162937
MU5503,PVG,GYS,1500452700,1500464100,0.12814845442497344
MU5438,NAO,PVG,1500630000,1500638700,0.08761015993149655
MU5384,ZYI,PVG,1500804600,1500813300,0.007937724214970339
MU5206,HSN,PVG,1500980400,1500984300,0.024677154738073623
KN2316,PVG,SJW,1498866900,1498875000,0.03373554949071199
KN2365,SJW,PVG,1498950600,1498957800,0.02233889815715879
KN231S,SJW,SHA,1498950600,1498957200,0.016714631971347618
KN2365,SJW,FUO,1498950600,1498971000,0.14515818621275073
KN5655,JIC,JGN,1499569500,1499573100,0.004428337441878859
KN5926,XMN,NAY,1499657100,1499667000,0.056383197110346055
KN2261,NAY,HET,1499923200,1499927100,0.11283870087163246
KN5825,TEN,HAK,1500363900,1500369900,0.06445863549079363
KN2976,HLH,NAY,1500629100,1500635700,0.04722410564986209
KN5956,SHA,NAY,1500806400,1500814800,0.13718925625520126
KN5217,NAY,CTU,1500891000,1500901800,0.02034564254045253
KN2938,INC,DAT,1501069800,1501075200,0.04469435824922983
CA1403,PEK,KMG,1498863600,1498875900,0.02177569984328801
CA156V,HGH,PEK,1499392800,1499400000,0.04060276714141454
CA1253,PEK,URC,1499570400,1499585400,0.0172693883595168
CA1265,PEK,XNN,1500277500,1500287400,0.044544289815305074
CA1513,PEK,NTG,1500362100,1500369900,0.04707837834026643
CA1486,NNG,PEK,1500452100,1500464400,0.03976794751818136
CA1234,KRY,PEK,1500805200,1500818400,0.08181650838660588
CA1262,XNN,PEK,1501159200,1501167900,0.018843156614953067
CA1262,XNN,PEK,1501245000,1501253700,0.009994269180772019
CA1955,WNZ,KMG,1499040000,1499051400,0.03232965011269396
CA1926,INC,HGH,1499218800,1499227200,0.04116741383775401
CA176V,TYN,HGH,1499395500,1499402700,0.21242839873347272
CA1922,TSN,WNZ,1499745900,1499754600,0.014998141931819498
CA1922,TSN,WNZ,1499832300,1499841000,0.00780623900882688
CA1919,HGH,INC,1500187200,1500198000,0.023178798732432844
CA1925,HGH,INC,1500630000,1500640200,0.04994750000695498
CA4243,CTU,AKU,1498950600,1498966200,0.019730820617474294
CA4413,CTU,KMG,1499394600,1499400300,0.02632662379575154
CA4505,CTU,NKG,1499748300,1499757600,0.017563982547873738
CA4435,CTU,KWE,1500101400,1500106500,0.00880516594176802
3U8627,CTU,WUX,1498951500,1498962000,0.017506954604382986
3U8825,WNZ,HRB,1499747100,1499759100,0.013825550149214922
3U8825,WNZ,HRB,1499833500,1499845500,0.010227643860186195
3U8965,CTU,PVG,1500362700,1500373200,0.06191620669138792
3U8905,CTU,YTY,1500714300,1500723000,0.02482697091404254
3U8798,SZX,CTU,1500893700,1500903600,0.4912474681828741
